,timestamp,value,type,winery_id,sensor_id
303,2022-01-12 22:47:37.715460,21.0,T,1,1
304,2022-01-12 22:47:45.862158,21.0,T,1,1
305,2022-01-12 22:47:54.336045,21.0,T,1,1
306,2022-01-12 22:48:02.626456,21.0,T,1,1
307,2022-01-12 22:48:10.299019,21.0,T,1,1
308,2022-01-12 22:48:18.445322,21.0,T,1,1
309,2022-01-12 22:48:26.591809,21.0,T,1,1
310,2022-01-12 22:48:34.739612,21.0,T,1,1
311,2022-01-12 22:48:43.162106,21.0,T,1,1
312,2022-01-12 22:48:51.991783,21.0,T,1,1
313,2022-01-12 22:49:28.478446,21.0,T,1,1
314,2022-01-12 22:49:44.828336,21.0,T,1,1
315,2022-01-12 22:49:53.002566,21.0,T,1,1
316,2022-01-12 22:50:05.704231,21.0,T,1,1
317,2022-01-12 22:50:09.358510,21.0,T,1,1
318,2022-01-12 22:50:17.538401,21.0,T,1,1
319,2022-01-12 22:50:25.713426,21.0,T,1,1
320,2022-01-12 22:50:33.890825,21.0,T,1,1
321,2022-01-12 22:50:42.933260,21.0,T,1,1
322,2022-01-12 22:50:51.981103,21.0,T,1,1
323,2022-01-12 22:50:58.420781,21.0,T,1,1
324,2022-01-12 22:51:06.562552,21.0,T,1,1
325,2022-01-12 22:51:14.708871,21.0,T,1,1
326,2022-01-12 22:51:22.855065,21.0,T,1,1
327,2022-01-12 22:51:31.002219,21.0,T,1,1
328,2022-01-12 22:51:39.768425,21.0,T,1,1
329,2022-01-12 22:51:47.294576,21.0,T,1,1
330,2022-01-12 22:51:55.440472,21.0,T,1,1
331,2022-01-12 22:54:35.446375,21.0,T,1,1
332,2022-01-12 22:54:43.607830,21.0,T,1,1
333,2022-01-12 22:54:51.784710,21.0,T,1,1
334,2022-01-12 22:54:59.962652,21.0,T,1,1
335,2022-01-12 22:55:08.138548,21.0,T,1,1
336,2022-01-12 22:55:16.927626,21.0,T,1,1
337,2022-01-12 22:55:24.492423,21.0,T,1,1
338,2022-01-12 22:55:32.669187,21.0,T,1,1
339,2022-01-12 22:55:40.846642,21.0,T,1,1
340,2022-01-12 22:56:06.874130,21.0,T,1,1
341,2022-01-12 22:56:13.453384,21.0,T,1,1
342,2022-01-12 22:56:21.616674,21.0,T,1,1
343,2022-01-12 22:56:29.791238,21.0,T,1,1
344,2022-01-12 22:56:37.965378,21.0,T,1,1
345,2022-01-12 22:56:46.146130,21.0,T,1,1
346,2022-01-12 22:57:04.830691,21.0,T,1,1
347,2022-01-12 22:57:10.675306,21.0,T,1,1
348,2022-01-12 22:57:18.851290,21.0,T,1,1
349,2022-01-12 22:57:27.024730,21.0,T,1,1
350,2022-01-12 22:57:35.204134,21.0,T,1,1
351,2022-01-12 22:57:44.507128,21.0,T,1,1
352,2022-01-12 22:57:53.623768,21.0,T,1,1
353,2022-01-12 22:57:59.735583,21.0,T,1,1
354,2022-01-12 22:58:07.909714,21.0,T,1,1
355,2022-01-12 22:58:16.090049,21.0,T,1,1
356,2022-01-12 22:58:24.265121,21.0,T,1,1
357,2022-01-12 22:58:33.260019,21.0,T,1,1
358,2022-01-12 22:58:42.653431,21.0,T,1,1
359,2022-01-12 22:58:48.793763,21.0,T,1,1
360,2022-01-12 22:58:56.968853,21.0,T,1,1
361,2022-01-12 22:59:05.147633,21.0,T,1,1
362,2022-01-12 22:59:13.323048,21.0,T,1,1
363,2022-01-12 22:59:21.809274,21.0,T,1,1
364,2022-01-12 22:59:30.177291,21.0,T,1,1
365,2022-01-12 22:59:37.851483,21.0,T,1,1
366,2022-01-12 22:59:46.031373,21.0,T,1,1
367,2022-01-12 22:59:54.206697,21.0,T,1,1
368,2022-01-12 23:00:53.580066,21.0,T,1,1
369,2022-01-12 23:01:01.744068,21.0,T,1,1
370,2022-01-12 23:01:09.923495,21.0,T,1,1
371,2022-01-12 23:01:18.097161,21.0,T,1,1
372,2022-01-12 23:01:26.275215,21.0,T,1,1
373,2022-01-12 23:01:36.282326,21.0,T,1,1
374,2022-01-12 23:01:42.627035,21.0,T,1,1
375,2022-01-12 23:01:50.800983,21.0,T,1,1
376,2022-01-12 23:01:58.979643,21.0,T,1,1
377,2022-01-12 23:02:07.156690,21.0,T,1,1
767,2022-01-12 22:02:09.361904,56.0,H,1,2
768,2022-01-12 22:02:17.507540,56.0,H,1,2
769,2022-01-12 22:02:25.963426,56.0,H,1,2
770,2022-01-12 22:02:35.434947,56.0,H,1,2
771,2022-01-12 22:02:41.950895,56.0,H,1,2
